id,home_team,away_team,league,country,start_timestamp,start_time,status,venue,round,source
12501532,Venezia,Fiorentina,Serie A,Italy,1747062900,17:15,Not started,,36,api
12501528,Atalanta,Roma,Serie A,Italy,1747072800,20:00,Not started,,36,api
12437485,Real Valladolid,Girona FC,LaLiga,Spain,1747148400,17:00,Not started,,36,api
12437498,Real Sociedad,Celta Vigo,LaLiga,Spain,1747155600,19:00,Not started,,36,api
12437495,Sevilla,Las Palmas,LaLiga,Spain,1747170900,23:15,Not started,,36,api
13640345,Universidad de Chile,Carabobo,"CONMEBOL Libertadores, Group A",South America,1747185300,03:15,Not started,,5,api
13640344,Deportivo Táchira,Central Córdoba,"CONMEBOL Libertadores, Group C",South America,1747166400,22:00,Not started,,5,api
13640347,Fortaleza,Atlético Bucaramanga,"CONMEBOL Libertadores, Group E",South America,1747179000,01:30,Not started,,5,api
13640348,Club Sporting Cristal,Cerro Porteño,"CONMEBOL Libertadores, Group G",South America,1747186200,03:30,Not started,,5,api
13640451,Nacional Potosí,Boston River,"CONMEBOL Sudamericana, Group A",South America,1747178100,01:15,Not started,,5,api
13640452,Grêmio,Godoy Cruz,"CONMEBOL Sudamericana, Group D",South America,1747172700,23:45,Not started,,5,api
13640453,Sportivo Luqueño,Club Atlético Grau,"CONMEBOL Sudamericana, Group D",South America,1747170000,23:00,Not started,,5,api
13640454,Club Atlético Unión de Santa Fe,Mushuc Runa,"CONMEBOL Sudamericana, Group E",South America,1747176300,00:45,Not started,,5,api
13640456,Academia Puerto Cabello,Melgar,"CONMEBOL Sudamericana, Group G",South America,1747186200,03:30,Not started,,5,api
13640455,Lanús,Vasco da Gama,"CONMEBOL Sudamericana, Group G",South America,1747182600,02:30,Not started,,5,api
13473411,Santos,Ceará,Brasileirão Betano,Brazil,1747086300,23:45,Not started,,8,api
12528122,Kayserispor,Antalyaspor,Super Lig,Turkey,1747063800,17:30,Not started,,35,api
12465968,Granada,Eibar,LaLiga 2,Spain,1747065600,18:00,Not started,,39,api
